Timestamp,BidPrice,BidSize,AskPrice,AskSize,LastPrice,MarkPrice,Volume,ImpliedVol,Delta,Gamma,Vega,Theta,UnderlyingPrice,PriceOfSale,QuantityOfSale,TotalVol,VWAP,FilledBySingleMM,RTM
1723575785566,12.400000,,,,,,,,,,,,,,,,,ITM3
1723575851756,,,,1.000000,,,,,,,,,,,,,,ITM3
1723575851960,,,12.700000,19.000000,,,,,,,,,,,,,,ITM3
1723575852254,,,,23.000000,,,,,,,,,,,,,,ITM3
1723575852757,,,12.600000,1.000000,,,,,,,,,,,,,,ITM3
1723575853355,,28.000000,12.700000,26.000000,,,,,,,,,,,,,,ITM3
1723575853456,,,,,,,,0.230583,0.783152,0.022727,0.164541,-2.409478,5430.060000,,,,,ITM3
1723575853565,12.200000,27.000000,12.600000,25.000000,,,,,,,,,,,,,,ITM3
1723575854066,,26.000000,12.500000,1.000000,,,,,,,,,,,,,,ITM3
1723575854460,,,,,,12.500000,,,,,,,,,,,,ITM3
1723575854556,,,12.400000,11.000000,,,,,,,,,,,,,,ITM3
1723575854958,,,12.500000,,,,,,,,,,,,,,,ITM3
1723575854959,,2.000000,,15.000000,,,,,,,,,,,,,,ITM3
1723575855334,,,12.600000,,,,,,,,,,,,,,,ITM2
1723575855335,,3.000000,,25.000000,,,,,,,,,,,,,,ITM2
1723575855359,,,12.500000,12.000000,,,,,,,,,,,,,,ITM2
1723575855464,,,,,,,,0.230583,0.779269,0.022961,0.166225,-2.579478,5429.890000,,,,,ITM2
1723575856115,,,,,,,,,,,,,,12.300000,2.000000,49199.000000,5.343000,ITM2YES
1723575856363,,,12.400000,,,,,,,,,,,,,,,ITM2
1723575856364,,,,10.000000,,,,,,,,,,,,,,ITM2
1723575856465,,1.000000,,12.000000,,,,,,,,,,,,,,ITM2
1723575856563,,,,,,12.400000,,,,,,,,,,,,ITM2
1723575856565,12.100000,1.000000,12.300000,26.000000,,,,,,,,,,,,,,ITM2
1723575856870,,,,25.000000,,,,,,,,,,,,,,ITM2
1723575857064,12.000000,28.000000,,,,,,,,,,,,,,,,ITM2
1723575857464,,,,,,12.300000,,,,,,,,,,,,ITM2
1723575857471,,,,,,,,0.230583,0.775346,0.023193,0.167897,-2.749478,5429.720000,,,,,ITM2
1723575858186,12.100000,1.000000,,1.000000,,,,,,,,,,,,,,ITM2
1723575858483,,,,,,12.400000,,,,,,,,,,,,ITM2
1723575858485,,,12.400000,3.000000,,,,,,,,,,,,,,ITM2
1723575858587,,2.000000,,,,,,,,,,,,,,,,ITM2
1723575859083,,1.000000,,,,,,,,,,,,,,,,ITM2
1723575859191,,2.000000,12.500000,2.000000,,,,,,,,,,,,,,ITM2
1723575859485,,,,,,12.500000,,,,,,,,,,,,ITM2
1723575860196,,3.000000,,4.000000,,,,,,,,,,,,,,ITM2
1723575861491,,,,,,,,0.230583,0.774882,0.023221,0.168093,-2.769478,5429.700000,,,,,ITM2
1723575862191,,30.000000,,,,,,,,,,,,,,,,ITM2
1723575862788,,,,,,12.400000,,,,,,,,,,,,ITM2
1723575862794,,29.000000,12.400000,1.000000,,,,,,,,,,,,,,ITM2
1723575863400,12.000000,26.000000,,2.000000,,,,,,,,,,,,,,ITM2
1723575863579,,,,,,,,0.230583,0.776272,0.023139,0.167505,-2.709478,5429.760000,,,,,ITM2
1723575864401,,16.000000,,4.000000,,,,,,,,,,,,,,ITM2
1723575865296,,,,,,12.378437,,,,,,,,,,,,ITM2
1723575865396,,3.000000,,,,,,,,,,,,,,,,ITM2
1723575865581,,,,,,,,0.230583,0.772786,0.023343,0.168972,-2.859478,5429.610000,,,,,ITM2
1723575865952,,,,,,,,,,,,,,12.000000,16.000000,49215.000000,5.346000,ITM2
1723575866147,,,,,,,,,,,,,,11.800000,1.000000,49216.000000,5.346000,ITM2YES
1723575866301,,,,,11.900000,,49163.000000,,,,,,,,,,,ITM2
1723575866303,11.800000,25.000000,,,,,,,,,,,,,,,,ITM2
1723575866404,,,12.300000,1.000000,,,,,,,,,,,,,,ITM2
1723575866502,11.300000,3.000000,12.200000,9.000000,,,,,,,,,,,,,,ITM2
1723575866606,11.500000,9.000000,12.300000,,,,,,,,,,,,,,,ITM2
1723575866607,,9.000000,,26.000000,,,,,,,,,,,,,,ITM2
1723575866650,,,,,,,,,,,,,,11.800000,1.000000,49217.000000,5.346000,ITM2YES
1723575866700,,,,,,12.300000,,,,,,,,,,,,ITM2
1723575866701,,,12.200000,,,,,,,,,,,,,,,ITM2
1723575866703,,11.000000,,2.000000,,,,,,,,,,,,,,ITM2
1723575866799,11.700000,1.000000,,,,,,,,,,,,,,,,ITM2
1723575866898,,,12.100000,,,,,,,,,,,,,,,ITM2
1723575866899,,2.000000,,2.000000,,,,,,,,,,,,,,ITM2
1723575867000,,3.000000,12.000000,1.000000,11.800000,,49164.000000,,,,,,,,,,,ITM2
1723575867105,,,12.100000,,,,,,,,,,,,,,,ITM2
1723575867106,,2.000000,,2.000000,,,,,,,,,,,,,,ITM2
1723575867404,,,,,,12.100000,,,,,,,,,,,,ITM2
1723575867570,,,,,,,,0.188541,0.815987,0.025185,0.149059,-2.309478,5429.460000,,,,,ITM2
1723575868103,11.800000,1.000000,12.200000,1.000000,,,,,,,,,,,,,,ITM2
1723575868207,11.900000,1.000000,,2.000000,,,,,,,,,,,,,,ITM2
1723575868302,12.000000,1.000000,12.300000,27.000000,,,,,,,,,,,,,,ITM2
1723575868404,,,,,,12.300000,,,,,,,,,,,,ITM2
1723575868405,11.900000,3.000000,,,,,,,,,,,,,,,,ITM2
1723575868406,,3.000000,,,,,,,,,,,,,,,,ITM2
1723575868450,,,,,,,,,,,,,,12.000000,1.000000,49218.000000,5.346000,ITM2YES
1723575868803,,,,,12.000000,,49165.000000,,,,,,,,,,,ITM2
1723575869010,,1.000000,,30.000000,,,,,,,,,,,,,,ITM2
1723575869110,11.800000,3.000000,12.200000,1.000000,,,,,,,,,,,,,,ITM2
1723575869207,11.900000,,,,,,,,,,,,,,,,,ITM2
1723575869208,,1.000000,,3.000000,,,,,,,,,,,,,,ITM2
1723575869412,11.800000,3.000000,,,,12.200000,,,,,,,,,,,,ITM2
1723575869414,,,,,,,,0.188541,0.815735,0.025206,0.149186,-2.519478,5429.450000,,,,,ITM2
1723575870004,,,,,,,49218.000000,,,,,,,,,,,ITM2
1723575870206,,1.000000,12.100000,2.000000,,,,,,,,,,,,,,ITM2
1723575870404,,,,,,12.100000,,,,,,,,,,,,ITM2
1723575870511,11.600000,2.000000,,3.000000,,,,,,,,,,,,,,ITM2
1723575870609,11.700000,1.000000,,,,,,,,,,,,,,,,ITM2
1723575870864,,,,,,,,,,,,,,11.800000,1.000000,49219.000000,5.346000,ITM2YES
1723575871112,11.600000,1.000000,12.000000,1.000000,,,,,,,,,,,,,,ITM2
1723575871212,11.700000,1.000000,,3.000000,,,,,,,,,,,,,,ITM2
1723575871414,,,,,,12.000000,,,,,,,,,,,,ITM2
1723575871416,11.600000,2.000000,,4.000000,,,,,,,,,,,,,,ITM2
1723575871505,,,11.900000,1.000000,,,,,,,,,,,,,,ITM2
1723575871507,,,,,,,,0.188541,0.811163,0.025593,0.151462,-2.699478,5429.270000,,,,,ITM2
